Pressure (atm),Temperature (K),W1_Energy_1_W2->P1,W1_Energy_1_W2->P2,W1_Frequencies_1_W2->P1,W1_Frequencies_1_W2->P2
3.0,2100.0,10.125254970493144,-26.207510867191655,-7.013082465600882,-1.1014384016193297
3.0,2200.0,16.479503857367103,-28.283791168319045,-15.895275230306563,-0.9598831500416865
3.0,2300.0,23.051356592733274,-30.266097735922507,-24.917062591966747,-0.808710067088554
3.0,2400.0,29.766210729857878,-32.157447310735655,-33.9986734109577,-0.6504329657727087
5.0,250.0,27.219332722130556,2.668999430483583,-18.493268796794474,-0.43616439305251653
5.0,260.0,-1.1682898262141728,-1.8427714543062141,12.760666574745057,0.3513255199361174
5.0,270.0,-4.460116215300091,-2.6273909976619207,15.1242622670706,0.38423771225102815
5.0,280.0,0.778890443863207,-1.8482642593831606,7.272700701110526,0.1551736292242877
5.0,290.0,6.970231426404532,-0.6188820468823429,-2.0833013532119202,-0.10664897765470342
5.0,300.0,11.139768279513987,0.5290608498893895,-9.386860109149834,-0.308308330855143
5.0,310.0,12.563681699769408,1.3792271360310968,-13.63709116981158,-0.42447207777210877
5.0,320.0,11.523699420207763,1.879645574196892,-15.00553562189283,-0.4607652458754332
5.0,330.0,8.667495131775897,2.0580508237803308,-14.11779072326389,-0.4347314694873906
5.0,340.0,4.696492940666201,1.9753497016082768,-11.69699642615954,-0.36637717627663596
5.0,350.0,0.22788377187667688,1.7009204121367516,-8.401316560572706,-0.273860503273823
5.0,360.0,-4.253360209314243,1.300299514000861,-4.762745337455319,-0.17187141071363776
5.0,370.0,-8.398360984628455,0.8297781048963182,-1.1764612457354608,-0.07135656274812813
5.0,380.0,-11.978687889933232,0.3347390659702075,2.0866896600022353,0.020139272513543683
5.0,390.0,-14.863982783484575,-0.1500826433357071,4.859008900509865,0.0978992770898976
5.0,400.0,-16.99917905989624,-0.599444989390266,7.053317914786905,0.15942174910121637
5.0,410.0,-18.384142618499002,-0.9961167236961278,8.642246479291853,0.2038583075221331
5.0,420.0,-19.056729667617475,-1.3293684563773487,9.640726642705022,0.23153788862080707
5.0,430.0,-19.079340665122835,-1.5935841929201715,10.091929434595754,0.24358314661982933
5.0,440.0,-18.528633222824375,-1.7870545977170302,10.056386970877258,0.24161257925517654
5.0,450.0,-17.487904577139716,-1.910966556769248,9.603846415218136,0.22751637726976667
5.0,460.0,-16.04163558403061,-1.9685797016771682,8.807359617457427,0.20329278978147194
5.0,470.0,-14.271731526247457,-1.9645696391033411,7.739143104367085,0.17093257109332693
5.0,480.0,-12.2550620651648,-1.9045139247189955,6.46780421679777,0.13234067292351762
5.0,490.0,-10.061973840593314,-1.794496942490921,5.056598067855326,0.08928616515820026
5.0,500.0,-7.7555152412028505,-1.6408118418450142,3.562445662586064,0.04337311153018282
5.0,510.0,-5.391170015082861,-1.449740439598287,2.035501274458816,-0.00397333427025258
5.0,520.0,-3.0169438258268926,-1.2273949059701055,0.5191056296191111,-0.051510051068183536
5.0,530.0,-0.6736861392315483,-0.9796078138296256,-0.9499991375034108,-0.09817167335220921
5.0,540.0,1.6044399116765349,-0.7118595959204066,-2.341285438910263,-0.14306145386985722
5.0,550.0,3.789403491971026,-0.42923457891542094,-3.6299552557058035,-0.1854391427416592
5.0,560.0,5.858713596679091,-0.13639854901871623,-4.796403470048986,-0.22470724813347837
5.0,570.0,7.794820178055158,0.1624077206054907,-5.825664334003144,-0.2603966519393963
5.0,580.0,9.584530619675517,0.4633633468318628,-6.706865045470328,-0.29215225778695747
5.0,590.0,11.218455693433194,0.7630540127149001,-7.432702316072994,-0.3197191271309259
5.0,600.0,12.690493565411309,1.0584530596168478,-7.998951869512644,-0.3429293954165969
5.0,610.0,13.997356403405002,1.34689899378065,-8.404016496361292,-0.3616901407214096
5.0,620.0,15.138141300651375,1.6260709173075385,-8.648515216843498,-0.3759722913947957
5.0,630.0,16.113945271073703,1.8939630098926838,-8.734913958372031,-0.38580059867258737
5.0,640.0,16.927522763672876,2.148858888181325,-8.667196701742213,-0.39124465867341746
5.0,650.0,17.582983313902254,2.3893064372217085,-8.450575107139484,-0.3924109406553963
5.0,660.0,18.08552646640821,2.6140935293369183,-8.091234059833889,-0.3894357611968654
5.0,670.0,18.441210867227856,2.8222249086329594,-7.5961102711940836,-0.38247913419053026
5.0,680.0,18.656754360314533,3.0129004153422407,-6.972700954977761,-0.37171942209327624
5.0,690.0,18.739361978036676,3.185494646088314,-6.228899613127276,-0.35734871311603056
5.0,700.0,18.6965788475729,3.3395380882505257,-5.37285606653577,-0.33956885083699273
5.0,800.0,13.076294388320262,3.8371138330438304,7.571993508737163,-0.020223041634070696
5.0,900.0,2.7837217462366577,2.611819229259885,23.630862654729103,0.4265996744366995
5.0,1000.0,-7.414769647655425,0.09482717680005458,38.12278912479547,0.8694945726001229
5.0,1100.0,-15.110761645837727,-3.283167697089863,48.84518747081026,1.240777991704714
5.0,1200.0,-19.406621685809686,-7.18388078755362,55.12813761848345,1.514283082776901
5.0,1300.0,-20.21792954228764,-11.364276421857307,57.09656736632346,1.686554312341486
5.0,1400.0,-17.844422770538515,-15.657345946769816,55.22827947434096,1.7651024199194802
5.0,1500.0,-12.733952489029361,-19.951628199922453,50.11682231601698,1.761853853921626
5.0,1600.0,-5.361820231722692,-24.174698494307723,42.35426221002395,1.689748676104954
5.0,1700.0,3.825945407190406,-28.281040157398582,32.4791469583401,1.5611041571369713
5.0,1800.0,14.43547556617479,-32.24347994538584,20.958200553429116,1.386924676542604
5.0,1900.0,26.130813305645155,-36.04724704582871,8.184562234699733,1.1766984588469938
5.0,2000.0,38.631520257805214,-39.685884418176634,-5.516524588269296,0.9384311976041204
5.0,2100.0,51.70685416989329,-43.158443954670624,-19.87924351527116,0.678783805271041
5.0,2200.0,65.16891475930944,-46.467564754011285,-34.68825756752336,0.403245729100816
5.0,2300.0,78.86591545727171,-49.618157661778675,-49.77033780250416,0.11630994883048168
5.0,2400.0,92.67608683630297,-52.61650635623523,-64.98698170734102,-0.1783657777696569
