========================================
hono_B1_Frequencies_1_0.1.out
0.1 atm
T,P1->W1
310.0,1.19658e-10
320.0,1.2099e-10
330.0,1.22277e-10
340.0,1.23527e-10
350.0,1.24745e-10
360.0,1.25934e-10
370.0,1.27092e-10
380.0,1.28216e-10
390.0,1.29316e-10
400.0,1.30385e-10
410.0,1.31439e-10
420.0,1.32458e-10
430.0,1.33463e-10
440.0,1.34448e-10
450.0,1.35418e-10
460.0,1.36366e-10
470.0,1.37259e-10
480.0,1.38186e-10
490.0,1.3907e-10
500.0,1.39961e-10
510.0,1.40835e-10
520.0,1.41703e-10
530.0,1.42532e-10
540.0,1.43365e-10
550.0,1.44183e-10
560.0,1.44985e-10
570.0,1.45789e-10
580.0,1.46558e-10
590.0,1.47358e-10
600.0,1.48094e-10
610.0,1.48883e-10
620.0,1.49603e-10
630.0,1.5036e-10
640.0,1.51078e-10
650.0,1.51811e-10
660.0,1.52509e-10
670.0,1.53243e-10
680.0,1.53905e-10
690.0,1.54649e-10
700.0,1.55282e-10
800.0,1.61847e-10
900.0,1.67812e-10
1000.0,1.73395e-10
1100.0,1.78562e-10
1200.0,1.83476e-10
1300.0,1.88071e-10
1400.0,1.92387e-10
1500.0,1.96523e-10
1600.0,2.00427e-10
1700.0,2.04144e-10
1800.0,2.07704e-10
1900.0,2.11082e-10
2000.0,2.14318e-10
2100.0,2.17424e-10
2200.0,2.20394e-10
2300.0,2.2325e-10
2400.0,2.25993e-10
2500.0,2.28632e-10
2600.0,2.31161e-10
2700.0,2.33602e-10
2800.0,2.35962e-10
2900.0,2.38229e-10
3000.0,2.40419e-10
========================================
hono_W3_Frequencies_1_0.1.out
4.641 atm
T,R1->P1
200.0,1.01416e-10
210.0,1.03408e-10
220.0,1.05328e-10
230.0,1.07181e-10
240.0,1.08948e-10
250.0,1.10639e-10
260.0,1.1228e-10
270.0,1.1387e-10
280.0,1.15388e-10
290.0,1.16857e-10
300.0,1.18283e-10
310.0,1.19658e-10
320.0,1.20991e-10
330.0,1.22277e-10
340.0,1.23527e-10
350.0,1.24746e-10
360.0,1.25935e-10
370.0,1.27093e-10
380.0,1.28216e-10
390.0,1.29316e-10
400.0,1.30386e-10
410.0,1.31439e-10
420.0,1.32459e-10
430.0,1.33463e-10
440.0,1.34448e-10
450.0,1.35419e-10
460.0,1.36366e-10
470.0,1.3726e-10
480.0,1.38187e-10
490.0,1.39071e-10
500.0,1.39961e-10
510.0,1.40836e-10
520.0,1.41704e-10
530.0,1.42533e-10
540.0,1.43366e-10
550.0,1.44183e-10
560.0,1.44986e-10
570.0,1.4579e-10
580.0,1.46558e-10
590.0,1.47358e-10
600.0,1.48094e-10
610.0,1.48883e-10
620.0,1.49603e-10
630.0,1.50361e-10
640.0,1.51078e-10
650.0,1.51812e-10
660.0,1.5251e-10
670.0,1.53244e-10
680.0,1.53906e-10
690.0,1.54649e-10
700.0,1.55282e-10
800.0,1.61848e-10
900.0,1.67813e-10
1000.0,1.73395e-10
1100.0,1.78562e-10
1200.0,1.83477e-10
1300.0,1.88072e-10
1400.0,1.92388e-10
1500.0,1.96524e-10
1600.0,2.00428e-10
1700.0,2.04145e-10
1800.0,2.07705e-10
1900.0,2.11083e-10
2000.0,2.14319e-10
2100.0,2.17424e-10
2200.0,2.20395e-10
2300.0,2.23251e-10
2400.0,2.25994e-10
2500.0,2.28633e-10
2600.0,2.31161e-10
2700.0,2.33603e-10
2800.0,2.35963e-10
2900.0,2.3823e-10
3000.0,2.40419e-10
========================================
hono_W3_Frequencies_1_0.1.out
10.0 atm
T,R1->P1
200.0,1.01417e-10
210.0,1.03408e-10
220.0,1.05329e-10
230.0,1.07181e-10
240.0,1.08949e-10
250.0,1.1064e-10
260.0,1.12281e-10
270.0,1.13871e-10
280.0,1.15389e-10
290.0,1.16858e-10
300.0,1.18284e-10
310.0,1.19659e-10
320.0,1.20992e-10
330.0,1.22278e-10
340.0,1.23528e-10
350.0,1.24747e-10
360.0,1.25936e-10
370.0,1.27094e-10
380.0,1.28218e-10
390.0,1.29317e-10
400.0,1.30387e-10
410.0,1.3144e-10
420.0,1.3246e-10
430.0,1.33464e-10
440.0,1.34449e-10
450.0,1.3542e-10
460.0,1.36367e-10
470.0,1.37261e-10
480.0,1.38188e-10
490.0,1.39072e-10
500.0,1.39963e-10
510.0,1.40837e-10
520.0,1.41705e-10
530.0,1.42534e-10
540.0,1.43367e-10
550.0,1.44185e-10
560.0,1.44987e-10
570.0,1.45791e-10
580.0,1.46559e-10
590.0,1.4736e-10
600.0,1.48096e-10
610.0,1.48885e-10
620.0,1.49604e-10
630.0,1.50362e-10
640.0,1.5108e-10
650.0,1.51813e-10
660.0,1.52511e-10
670.0,1.53245e-10
680.0,1.53907e-10
690.0,1.54651e-10
700.0,1.55284e-10
800.0,1.61849e-10
900.0,1.67814e-10
1000.0,1.73397e-10
1100.0,1.78564e-10
1200.0,1.83479e-10
1300.0,1.88074e-10
1400.0,1.9239e-10
1500.0,1.96526e-10
1600.0,2.0043e-10
1700.0,2.04146e-10
1800.0,2.07707e-10
1900.0,2.11085e-10
2000.0,2.14321e-10
2100.0,2.17426e-10
2200.0,2.20397e-10
2300.0,2.23253e-10
2400.0,2.25996e-10
2500.0,2.28634e-10
2600.0,2.31163e-10
2700.0,2.33604e-10
2800.0,2.35964e-10
2900.0,2.38232e-10
3000.0,2.40421e-10
========================================
hono_W3_Frequencies_1_0.1.out
21.54 atm
T,R1->P1
200.0,1.01419e-10
210.0,1.0341e-10
220.0,1.05331e-10
230.0,1.07183e-10
240.0,1.08951e-10
250.0,1.10642e-10
260.0,1.12283e-10
270.0,1.13873e-10
280.0,1.15391e-10
290.0,1.1686e-10
300.0,1.18286e-10
310.0,1.19661e-10
320.0,1.20994e-10
330.0,1.2228e-10
340.0,1.2353e-10
350.0,1.24749e-10
360.0,1.25938e-10
370.0,1.27096e-10
380.0,1.2822e-10
390.0,1.29319e-10
400.0,1.30389e-10
410.0,1.31443e-10
420.0,1.32462e-10
430.0,1.33467e-10
440.0,1.34452e-10
450.0,1.35422e-10
460.0,1.3637e-10
470.0,1.37263e-10
480.0,1.3819e-10
490.0,1.39074e-10
500.0,1.39965e-10
510.0,1.40839e-10
520.0,1.41708e-10
530.0,1.42536e-10
540.0,1.43369e-10
550.0,1.44187e-10
560.0,1.4499e-10
570.0,1.45794e-10
580.0,1.46562e-10
590.0,1.47362e-10
600.0,1.48098e-10
610.0,1.48887e-10
620.0,1.49607e-10
630.0,1.50365e-10
640.0,1.51082e-10
650.0,1.51816e-10
660.0,1.52514e-10
670.0,1.53248e-10
680.0,1.5391e-10
690.0,1.54653e-10
700.0,1.55287e-10
800.0,1.61852e-10
900.0,1.67817e-10
1000.0,1.734e-10
1100.0,1.78567e-10
1200.0,1.83482e-10
1300.0,1.88077e-10
1400.0,1.92393e-10
1500.0,1.96529e-10
1600.0,2.00433e-10
1700.0,2.0415e-10
1800.0,2.0771e-10
1900.0,2.11088e-10
2000.0,2.14324e-10
2100.0,2.17429e-10
2200.0,2.204e-10
2300.0,2.23256e-10
2400.0,2.25999e-10
2500.0,2.28637e-10
2600.0,2.31166e-10
2700.0,2.33607e-10
2800.0,2.35967e-10
2900.0,2.38234e-10
3000.0,2.40423e-10
========================================
hono_W3_Frequencies_1_0.1.out
46.41 atm
T,R1->P1
200.0,1.01419e-10
210.0,1.03413e-10
220.0,1.05335e-10
230.0,1.07187e-10
240.0,1.08954e-10
250.0,1.10646e-10
260.0,1.12287e-10
270.0,1.13877e-10
280.0,1.15395e-10
290.0,1.16864e-10
300.0,1.1829e-10
310.0,1.19665e-10
320.0,1.20998e-10
330.0,1.22284e-10
340.0,1.23534e-10
350.0,1.24753e-10
360.0,1.25942e-10
370.0,1.271e-10
380.0,1.28224e-10
390.0,1.29323e-10
400.0,1.30393e-10
410.0,1.31447e-10
420.0,1.32466e-10
430.0,1.33471e-10
440.0,1.34456e-10
450.0,1.35427e-10
460.0,1.36374e-10
470.0,1.37268e-10
480.0,1.38194e-10
490.0,1.39079e-10
500.0,1.39969e-10
510.0,1.40844e-10
520.0,1.41712e-10
530.0,1.42541e-10
540.0,1.43374e-10
550.0,1.44192e-10
560.0,1.44994e-10
570.0,1.45798e-10
580.0,1.46566e-10
590.0,1.47367e-10
600.0,1.48103e-10
610.0,1.48892e-10
620.0,1.49612e-10
630.0,1.50369e-10
640.0,1.51087e-10
650.0,1.5182e-10
660.0,1.52519e-10
670.0,1.53253e-10
680.0,1.53914e-10
690.0,1.54658e-10
700.0,1.55291e-10
800.0,1.61857e-10
900.0,1.67823e-10
1000.0,1.73406e-10
1100.0,1.78573e-10
1200.0,1.83488e-10
1300.0,1.88083e-10
1400.0,1.92399e-10
1500.0,1.96535e-10
1600.0,2.0044e-10
1700.0,2.04156e-10
1800.0,2.07716e-10
1900.0,2.11094e-10
2000.0,2.1433e-10
2100.0,2.17436e-10
2200.0,2.20406e-10
2300.0,2.23262e-10
2400.0,2.26005e-10
2500.0,2.28643e-10
2600.0,2.31172e-10
2700.0,2.33613e-10
2800.0,2.35973e-10
2900.0,2.3824e-10
3000.0,2.40429e-10
========================================
hono_W3_Frequencies_1_0.1.out
100.0 atm
T,R1->P1
200.0,1.01419e-10
210.0,1.03407e-10
220.0,1.05328e-10
230.0,1.07181e-10
240.0,1.08948e-10
250.0,1.1064e-10
260.0,1.12281e-10
270.0,1.13871e-10
280.0,1.1539e-10
290.0,1.16858e-10
300.0,1.18285e-10
310.0,1.1966e-10
320.0,1.20993e-10
330.0,1.22279e-10
340.0,1.23529e-10
350.0,1.24748e-10
360.0,1.25937e-10
370.0,1.27095e-10
380.0,1.28219e-10
390.0,1.29318e-10
400.0,1.30388e-10
410.0,1.31442e-10
420.0,1.32461e-10
430.0,1.33466e-10
440.0,1.34451e-10
450.0,1.35422e-10
460.0,1.36369e-10
470.0,1.37263e-10
480.0,1.3819e-10
490.0,1.39074e-10
500.0,1.39964e-10
510.0,1.40839e-10
520.0,1.41707e-10
530.0,1.42536e-10
540.0,1.43369e-10
550.0,1.44187e-10
560.0,1.4499e-10
570.0,1.45794e-10
580.0,1.46562e-10
590.0,1.47362e-10
600.0,1.48098e-10
610.0,1.48887e-10
620.0,1.49607e-10
630.0,1.50365e-10
640.0,1.51083e-10
650.0,1.51816e-10
660.0,1.52515e-10
670.0,1.53249e-10
680.0,1.53911e-10
690.0,1.54654e-10
700.0,1.55288e-10
800.0,1.61854e-10
900.0,1.67821e-10
1000.0,1.73406e-10
1100.0,1.78574e-10
1200.0,1.8349e-10
1300.0,1.88086e-10
1400.0,1.92404e-10
1500.0,1.96541e-10
1600.0,2.00446e-10
1700.0,2.04163e-10
1800.0,2.07724e-10
1900.0,2.11103e-10
2000.0,2.14339e-10
2100.0,2.17445e-10
2200.0,2.20416e-10
2300.0,2.23272e-10
2400.0,2.26015e-10
2500.0,2.28653e-10
2600.0,2.31182e-10
2700.0,2.33623e-10
2800.0,2.35983e-10
2900.0,2.3825e-10
3000.0,2.40439e-10
========================================
hono_B1_Energy_1_34.9759.out
0.1 atm
T,P1->W1
200.0,4.01835e-12
210.0,3.50708e-12
220.0,3.07398e-12
230.0,2.70497e-12
240.0,2.38982e-12
250.0,2.11875e-12
260.0,1.88552e-12
270.0,1.68354e-12
280.0,1.5082e-12
290.0,1.35517e-12
300.0,1.22126e-12
310.0,1.104e-12
320.0,1.00093e-12
330.0,9.09449e-13
340.0,8.28577e-13
350.0,7.56562e-13
360.0,6.92322e-13
370.0,6.35219e-13
380.0,5.8379e-13
390.0,5.37663e-13
400.0,4.96075e-13
410.0,4.5846e-13
420.0,4.24679e-13
430.0,3.93872e-13
440.0,3.65831e-13
450.0,3.40267e-13
460.0,3.17062e-13
470.0,2.95844e-13
480.0,2.76478e-13
490.0,2.58735e-13
500.0,2.42285e-13
510.0,2.27185e-13
520.0,2.13329e-13
530.0,2.00573e-13
540.0,1.88628e-13
550.0,1.77672e-13
560.0,1.676e-13
570.0,1.58121e-13
580.0,1.4934e-13
590.0,1.41169e-13
600.0,1.33573e-13
610.0,1.26567e-13
620.0,1.19971e-13
630.0,1.13703e-13
640.0,1.0793e-13
650.0,1.02551e-13
660.0,9.74514e-14
670.0,9.27263e-14
680.0,8.82525e-14
690.0,8.41464e-14
700.0,8.01592e-14
800.0,5.10555e-14
900.0,3.41887e-14
1000.0,2.36145e-14
1100.0,1.68141e-14
1200.0,1.23198e-14
1300.0,9.24188e-15
1400.0,6.96129e-15
1500.0,5.4308e-15
1600.0,4.16102e-15
1700.0,3.32634e-15
1800.0,2.65879e-15
1900.0,2.17098e-15
2000.0,1.77381e-15
2100.0,1.45453e-15
2200.0,1.18308e-15
2300.0,1.028e-15
2400.0,8.46224e-16
2500.0,7.29721e-16
2600.0,6.17709e-16
2700.0,5.38625e-16
2800.0,4.70424e-16
2900.0,4.06903e-16
3000.0,3.4823e-16
========================================
hono_B1_Energy_1_34.9759.out
0.2154 atm
T,P1->W1
200.0,6.39702e-12
210.0,5.65556e-12
220.0,5.01642e-12
230.0,4.46354e-12
240.0,3.98433e-12
250.0,3.56667e-12
260.0,3.20272e-12
270.0,2.88383e-12
280.0,2.60401e-12
290.0,2.35741e-12
300.0,2.13944e-12
310.0,1.9468e-12
320.0,1.7759e-12
330.0,1.62316e-12
340.0,1.48708e-12
350.0,1.36504e-12
360.0,1.25552e-12
370.0,1.15735e-12
380.0,1.06848e-12
390.0,9.88324e-13
400.0,9.15634e-13
410.0,8.49656e-13
420.0,7.8989e-13
430.0,7.35231e-13
440.0,6.85296e-13
450.0,6.39591e-13
460.0,5.97862e-13
470.0,5.5955e-13
480.0,5.24403e-13
490.0,4.9207e-13
500.0,4.62083e-13
510.0,4.34433e-13
520.0,4.08956e-13
530.0,3.85372e-13
540.0,3.63357e-13
550.0,3.43017e-13
560.0,3.24198e-13
570.0,3.06557e-13
580.0,2.90133e-13
590.0,2.74823e-13
600.0,2.60541e-13
610.0,2.47261e-13
620.0,2.34789e-13
630.0,2.22985e-13
640.0,2.12027e-13
650.0,2.01771e-13
660.0,1.92065e-13
670.0,1.8302e-13
680.0,1.74459e-13
690.0,1.66503e-13
700.0,1.58866e-13
800.0,1.02519e-13
900.0,6.92154e-14
1000.0,4.82932e-14
1100.0,3.46534e-14
1200.0,2.54512e-14
1300.0,1.91065e-14
1400.0,1.45005e-14
1500.0,1.13132e-14
1600.0,8.75119e-15
1700.0,6.95667e-15
1800.0,5.61749e-15
1900.0,4.56014e-15
2000.0,3.73171e-15
2100.0,3.08427e-15
2200.0,2.52591e-15
2300.0,2.1744e-15
2400.0,1.79963e-15
2500.0,1.56168e-15
2600.0,1.32377e-15
2700.0,1.15547e-15
2800.0,1.00949e-15
2900.0,8.73959e-16
3000.0,7.47382e-16
========================================
hono_B1_Energy_1_34.9759.out
0.4641 atm
T,P1->W1
200.0,9.65775e-12
210.0,8.66078e-12
220.0,7.78438e-12
230.0,7.01284e-12
240.0,6.33278e-12
250.0,5.73092e-12
260.0,5.19875e-12
270.0,4.72613e-12
280.0,4.30616e-12
290.0,3.93174e-12
300.0,3.59699e-12
310.0,3.29794e-12
320.0,3.02992e-12
330.0,2.78823e-12
340.0,2.57096e-12
350.0,2.37448e-12
360.0,2.19683e-12
370.0,2.03618e-12
380.0,1.8898e-12
390.0,1.75685e-12
400.0,1.63548e-12
410.0,1.52475e-12
420.0,1.42362e-12
430.0,1.33072e-12
440.0,1.24543e-12
450.0,1.16696e-12
460.0,1.0949e-12
470.0,1.02842e-12
480.0,9.67093e-13
490.0,9.10415e-13
500.0,8.57723e-13
510.0,8.08922e-13
520.0,7.63732e-13
530.0,7.217e-13
540.0,6.82447e-13
550.0,6.45973e-13
560.0,6.12035e-13
570.0,5.80231e-13
580.0,5.50488e-13
590.0,5.2269e-13
600.0,4.96668e-13
610.0,4.72319e-13
620.0,4.49448e-13
630.0,4.27824e-13
640.0,4.07618e-13
650.0,3.88641e-13
660.0,3.70678e-13
670.0,3.53853e-13
680.0,3.37916e-13
690.0,3.23004e-13
700.0,3.08752e-13
800.0,2.02268e-13
900.0,1.3812e-13
1000.0,9.73166e-14
1100.0,7.0421e-14
1200.0,5.2073e-14
1300.0,3.92474e-14
1400.0,3.00008e-14
1500.0,2.33784e-14
1600.0,1.82815e-14
1700.0,1.45236e-14
1800.0,1.17533e-14
1900.0,9.52115e-15
2000.0,7.8061e-15
2100.0,6.48709e-15
2200.0,5.36753e-15
2300.0,4.57175e-15
2400.0,3.82785e-15
2500.0,3.32472e-15
2600.0,2.82931e-15
2700.0,2.46982e-15
2800.0,2.15909e-15
2900.0,1.87226e-15
3000.0,1.60287e-15
========================================
hono_B1_Energy_1_34.9759.out
1.0 atm
T,P1->W1
200.0,1.37585e-11
210.0,1.25286e-11
220.0,1.14237e-11
230.0,1.04316e-11
240.0,9.54043e-12
250.0,8.73788e-12
260.0,8.01648e-12
270.0,7.3658e-12
280.0,6.77921e-12
290.0,6.24914e-12
300.0,5.76901e-12
310.0,5.3348e-12
320.0,4.94102e-12
330.0,4.58219e-12
340.0,4.25622e-12
350.0,3.95854e-12
360.0,3.68697e-12
370.0,3.43901e-12
380.0,3.21126e-12
390.0,3.00271e-12
400.0,2.81084e-12
410.0,2.6346e-12
420.0,2.47233e-12
430.0,2.32234e-12
440.0,2.18379e-12
450.0,2.05553e-12
460.0,1.93699e-12
470.0,1.82701e-12
480.0,1.72494e-12
490.0,1.63009e-12
500.0,1.54156e-12
510.0,1.45916e-12
520.0,1.38242e-12
530.0,1.31071e-12
540.0,1.24354e-12
550.0,1.18081e-12
560.0,1.12211e-12
570.0,1.067e-12
580.0,1.01522e-12
590.0,9.66657e-13
600.0,9.2102e-13
610.0,8.78081e-13
620.0,8.37676e-13
630.0,7.99431e-13
640.0,7.63494e-13
650.0,7.29621e-13
660.0,6.97505e-13
670.0,6.67291e-13
680.0,6.38613e-13
690.0,6.11641e-13
700.0,5.85877e-13
800.0,3.90742e-13
900.0,2.70547e-13
1000.0,1.92844e-13
1100.0,1.4089e-13
1200.0,1.05046e-13
1300.0,7.96999e-14
1400.0,6.13314e-14
1500.0,4.79156e-14
1600.0,3.77598e-14
1700.0,3.011e-14
1800.0,2.43615e-14
1900.0,1.97873e-14
2000.0,1.62632e-14
2100.0,1.35415e-14
2200.0,1.13107e-14
2300.0,9.57546e-15
2400.0,8.10525e-15
2500.0,7.02412e-15
2600.0,6.01236e-15
2700.0,5.24677e-15
2800.0,4.59127e-15
2900.0,3.99145e-15
3000.0,3.42699e-15
========================================
hono_B1_Energy_1_34.9759.out
2.154 atm
T,P1->W1
200.0,1.84295e-11
210.0,1.70505e-11
220.0,1.57828e-11
230.0,1.46195e-11
240.0,1.35529e-11
250.0,1.25736e-11
260.0,1.16771e-11
270.0,1.08543e-11
280.0,1.01005e-11
290.0,9.40869e-12
300.0,8.77281e-12
310.0,8.18967e-12
320.0,7.65376e-12
330.0,7.15939e-12
340.0,6.70488e-12
350.0,6.28511e-12
360.0,5.89811e-12
370.0,5.54091e-12
380.0,5.20971e-12
390.0,4.90354e-12
400.0,4.61931e-12
410.0,4.35609e-12
420.0,4.11155e-12
430.0,3.88382e-12
440.0,3.67191e-12
450.0,3.47429e-12
460.0,3.29032e-12
470.0,3.1185e-12
480.0,2.95791e-12
490.0,2.80776e-12
500.0,2.66685e-12
510.0,2.53495e-12
520.0,2.41134e-12
530.0,2.29517e-12
540.0,2.18591e-12
550.0,2.08329e-12
560.0,1.98672e-12
570.0,1.8957e-12
580.0,1.80978e-12
590.0,1.72884e-12
600.0,1.65243e-12
610.0,1.58015e-12
620.0,1.51192e-12
630.0,1.44717e-12
640.0,1.386e-12
650.0,1.32812e-12
660.0,1.27308e-12
670.0,1.22107e-12
680.0,1.17156e-12
690.0,1.12479e-12
700.0,1.08003e-12
800.0,7.35691e-13
900.0,5.17957e-13
1000.0,3.74341e-13
1100.0,2.76645e-13
1200.0,2.08276e-13
1300.0,1.59329e-13
1400.0,1.23516e-13
1500.0,9.70437e-14
1600.0,7.69508e-14
1700.0,6.169e-14
1800.0,5.00216e-14
1900.0,4.08257e-14
2000.0,3.36694e-14
2100.0,2.80733e-14
2200.0,2.35832e-14
2300.0,1.99729e-14
2400.0,1.70138e-14
2500.0,1.4713e-14
2600.0,1.26666e-14
2700.0,1.10539e-14
2800.0,9.68689e-15
2900.0,8.44761e-15
3000.0,7.28411e-15
========================================
hono_B1_Energy_1_34.9759.out
4.641 atm
T,P1->W1
200.0,2.31948e-11
210.0,2.17987e-11
220.0,2.04851e-11
230.0,1.92522e-11
240.0,1.80972e-11
250.0,1.70147e-11
260.0,1.6004e-11
270.0,1.50589e-11
280.0,1.41774e-11
290.0,1.33546e-11
300.0,1.2586e-11
310.0,1.187e-11
320.0,1.12022e-11
330.0,1.05776e-11
340.0,9.99545e-12
350.0,9.4509e-12
360.0,8.94273e-12
370.0,8.46798e-12
380.0,8.02295e-12
390.0,7.60703e-12
400.0,7.21691e-12
410.0,6.85208e-12
420.0,6.50979e-12
430.0,6.18815e-12
440.0,5.88627e-12
450.0,5.60231e-12
460.0,5.33577e-12
470.0,5.0849e-12
480.0,4.84855e-12
490.0,4.62596e-12
500.0,4.41565e-12
510.0,4.21744e-12
520.0,4.03041e-12
530.0,3.85348e-12
540.0,3.68614e-12
550.0,3.528e-12
560.0,3.37823e-12
570.0,3.23635e-12
580.0,3.10166e-12
590.0,2.97412e-12
600.0,2.85309e-12
610.0,2.73793e-12
620.0,2.62877e-12
630.0,2.52477e-12
640.0,2.42599e-12
650.0,2.33207e-12
660.0,2.24242e-12
670.0,2.15731e-12
680.0,2.07598e-12
690.0,1.99876e-12
700.0,1.92469e-12
800.0,1.34395e-12
900.0,9.65154e-13
1000.0,7.09103e-13
1100.0,5.31276e-13
1200.0,4.04665e-13
1300.0,3.12667e-13
1400.0,2.44531e-13
1500.0,1.93544e-13
1600.0,1.54544e-13
1700.0,1.24653e-13
1800.0,1.01551e-13
1900.0,8.33221e-14
2000.0,6.90169e-14
2100.0,5.77203e-14
2200.0,4.86685e-14
2300.0,4.13692e-14
2400.0,3.53598e-14
2500.0,3.05896e-14
2600.0,2.64462e-14
2700.0,2.31058e-14
2800.0,2.02873e-14
2900.0,1.77457e-14
3000.0,1.53719e-14
========================================
hono_B1_Energy_1_34.9759.out
10.0 atm
T,P1->W1
200.0,2.74981e-11
210.0,2.62215e-11
220.0,2.49947e-11
230.0,2.38186e-11
240.0,2.26937e-11
250.0,2.16177e-11
260.0,2.0593e-11
270.0,1.9616e-11
280.0,1.86877e-11
290.0,1.78056e-11
300.0,1.69671e-11
310.0,1.61729e-11
320.0,1.54202e-11
330.0,1.47053e-11
340.0,1.4029e-11
350.0,1.33873e-11
360.0,1.27803e-11
370.0,1.22056e-11
380.0,1.16601e-11
390.0,1.1144e-11
400.0,1.06542e-11
410.0,1.01911e-11
420.0,9.75168e-12
430.0,9.3345e-12
440.0,8.93901e-12
450.0,8.56334e-12
460.0,8.20736e-12
470.0,7.86926e-12
480.0,7.54784e-12
490.0,7.2426e-12
500.0,6.95185e-12
510.0,6.67566e-12
520.0,6.41299e-12
530.0,6.16259e-12
540.0,5.92417e-12
550.0,5.69723e-12
560.0,5.48075e-12
570.0,5.27438e-12
580.0,5.07722e-12
590.0,4.88935e-12
600.0,4.70998e-12
610.0,4.53825e-12
620.0,4.37456e-12
630.0,4.21782e-12
640.0,4.06805e-12
650.0,3.9249e-12
660.0,3.78759e-12
670.0,3.65652e-12
680.0,3.53069e-12
690.0,3.41059e-12
700.0,3.29495e-12
800.0,2.36788e-12
900.0,1.74055e-12
1000.0,1.30378e-12
1100.0,9.92833e-13
1200.0,7.66806e-13
1300.0,5.9962e-13
1400.0,4.73918e-13
1500.0,3.78517e-13
1600.0,3.04777e-13
1700.0,2.47629e-13
1800.0,2.03004e-13
1900.0,1.6757e-13
2000.0,1.39537e-13
2100.0,1.17225e-13
2200.0,9.92554e-14
2300.0,8.47331e-14
2400.0,7.26756e-14
2500.0,6.30352e-14
2600.0,5.4689e-14
2700.0,4.78983e-14
2800.0,4.21625e-14
2900.0,3.69923e-14
3000.0,3.21792e-14
========================================
hono_B1_Energy_1_34.9759.out
21.54 atm
T,P1->W1
200.0,3.09139e-11
210.0,2.98457e-11
220.0,2.88038e-11
230.0,2.77886e-11
240.0,2.68007e-11
250.0,2.58393e-11
260.0,2.4907e-11
270.0,2.40023e-11
280.0,2.31272e-11
290.0,2.22809e-11
300.0,2.14625e-11
310.0,2.06741e-11
320.0,1.99144e-11
330.0,1.91813e-11
340.0,1.84768e-11
350.0,1.77983e-11
360.0,1.71469e-11
370.0,1.65213e-11
380.0,1.59193e-11
390.0,1.5342e-11
400.0,1.47871e-11
410.0,1.42557e-11
420.0,1.37454e-11
430.0,1.32553e-11
440.0,1.27853e-11
450.0,1.2334e-11
460.0,1.19016e-11
470.0,1.14868e-11
480.0,1.10885e-11
490.0,1.07065e-11
500.0,1.03392e-11
510.0,9.98718e-12
520.0,9.64938e-12
530.0,9.3245e-12
540.0,9.0127e-12
550.0,8.71346e-12
560.0,8.42568e-12
570.0,8.14928e-12
580.0,7.88325e-12
590.0,7.6279e-12
600.0,7.38238e-12
610.0,7.14567e-12
620.0,6.91855e-12
630.0,6.69968e-12
640.0,6.4892e-12
650.0,6.28674e-12
660.0,6.0914e-12
670.0,5.9038e-12
680.0,5.72267e-12
690.0,5.54878e-12
700.0,5.38052e-12
800.0,3.99578e-12
900.0,3.01722e-12
1000.0,2.31153e-12
1100.0,1.79412e-12
1200.0,1.40857e-12
1300.0,1.11726e-12
1400.0,8.94187e-13
1500.0,7.22056e-13
1600.0,5.87212e-13
1700.0,4.81338e-13
1800.0,3.97671e-13
1900.0,3.30638e-13
2000.0,2.77099e-13
2100.0,2.3412e-13
2200.0,1.99279e-13
2300.0,1.70961e-13
2400.0,1.47298e-13
2500.0,1.28248e-13
2600.0,1.11726e-13
2700.0,9.8194e-14
2800.0,8.67233e-14
2900.0,7.63679e-14
3000.0,6.67301e-14
========================================
hono_B1_Energy_1_34.9759.out
46.41 atm
T,P1->W1
200.0,3.32992e-11
210.0,3.24556e-11
220.0,3.16299e-11
230.0,3.08196e-11
240.0,3.00242e-11
250.0,2.92418e-11
260.0,2.84738e-11
270.0,2.77185e-11
280.0,2.69776e-11
290.0,2.62505e-11
300.0,2.55367e-11
310.0,2.48386e-11
320.0,2.41556e-11
330.0,2.34862e-11
340.0,2.28332e-11
350.0,2.21947e-11
360.0,2.15725e-11
370.0,2.09664e-11
380.0,2.03747e-11
390.0,1.97993e-11
400.0,1.92386e-11
410.0,1.86945e-11
420.0,1.81652e-11
430.0,1.76503e-11
440.0,1.71505e-11
450.0,1.66646e-11
460.0,1.61938e-11
470.0,1.57369e-11
480.0,1.52931e-11
490.0,1.4863e-11
500.0,1.44451e-11
510.0,1.40405e-11
520.0,1.36483e-11
530.0,1.32674e-11
540.0,1.28984e-11
550.0,1.2541e-11
560.0,1.21942e-11
570.0,1.18582e-11
580.0,1.1532e-11
590.0,1.12163e-11
600.0,1.09103e-11
610.0,1.0613e-11
620.0,1.03255e-11
630.0,1.00463e-11
640.0,9.77594e-12
650.0,9.51396e-12
660.0,9.25944e-12
670.0,9.01332e-12
680.0,8.77411e-12
690.0,8.5429e-12
700.0,8.31788e-12
800.0,6.40822e-12
900.0,4.98874e-12
1000.0,3.92177e-12
1100.0,3.11183e-12
1200.0,2.49028e-12
1300.0,2.00864e-12
1400.0,1.63162e-12
1500.0,1.33493e-12
1600.0,1.09862e-12
1700.0,9.10194e-13
1800.0,7.59148e-13
1900.0,6.36732e-13
2000.0,5.37832e-13
2100.0,4.5762e-13
2200.0,3.92067e-13
2300.0,3.3838e-13
2400.0,2.93205e-13
