Pressure (atm),Temperature (K),B1_Frequencies_1_R1->P1,B1_Frequencies_1_P1->W1,B1_Energy_1_R1->P1,B1_Energy_1_P1->W1,B4_Energy_1_R1->P1,B4_Energy_1_P1->W1,W1_Frequencies_1_R1->P1,W1_Frequencies_1_P1->W1,B3_Frequencies_1_R1->P1,B3_Frequencies_1_P1->W1,R1_Frequencies_1_R1->P1,R1_Frequencies_1_P1->W1,B2_Frequencies_1_R1->P1,B2_Frequencies_1_P1->W1,B4_SymmetryFactor_1_R1->P1,B4_SymmetryFactor_1_P1->W1,B1_SymmetryFactor_1_R1->P1,B1_SymmetryFactor_1_P1->W1,colrel_Sigmas_R1->P1,colrel_Sigmas_P1->W1,W3_SymmetryFactor_1_R1->P1,W3_SymmetryFactor_1_P1->W1,B3_SymmetryFactor_1_R1->P1,B3_SymmetryFactor_1_P1->W1,W3_Energy_1_R1->P1,W3_Energy_1_P1->W1,P1_Frequencies_1_R1->P1,P1_Frequencies_1_P1->W1,B2_SymmetryFactor_1_R1->P1,B2_SymmetryFactor_1_P1->W1,B4_Frequencies_1_R1->P1,B4_Frequencies_1_P1->W1,W1_SymmetryFactor_1_R1->P1,W1_SymmetryFactor_1_P1->W1,colrel_PowerOne_R1->P1,colrel_PowerOne_P1->W1,colrel_FactorOne_R1->P1,colrel_FactorOne_P1->W1,R1_Energy_1_R1->P1,R1_Energy_1_P1->W1,W3_Frequencies_1_R1->P1,W3_Frequencies_1_P1->W1,P1_SymmetryFactor_1_R1->P1,P1_SymmetryFactor_1_P1->W1,colrel_Epsilons_R1->P1,colrel_Epsilons_P1->W1,B2_Energy_1_R1->P1,B2_Energy_1_P1->W1,B3_Energy_1_R1->P1,B3_Energy_1_P1->W1,R1_SymmetryFactor_1_R1->P1,R1_SymmetryFactor_1_P1->W1,W1_Energy_1_R1->P1,W1_Energy_1_P1->W1,B1_ImaginaryFrequency_1_R1->P1,B1_ImaginaryFrequency_1_P1->W1,P1_Energy_1_R1->P1,P1_Energy_1_P1->W1
2.154,560.0,-0.012789207030291775,1.5554918127994764e-05,-0.0005274498716940381,1.5894531625518036e-05,-1.475890099334192e-05,-0.8228016333013093,6.888572440018426e-07,-2.784359565260481,-0.17915044828683113,0.0,0.4475932894507949,0.0,-0.26587839606091807,0.0,-4.7041873197889414e-05,-0.2842578887586104,-0.0031860134969810294,1.5878748887568097e-05,3.913784745852283e-05,0.8854859738069276,-1.857792504316269e-05,5.800380336504542e-07,-0.3941749665655528,0.0,-2.7662091970016772e-06,1.460742789935883e-07,0.0,0.00046681149811869346,-0.5800008308099143,0.0,3.5039872626281985e-05,1.4075187779286645e-05,-2.7119525090544505e-07,-0.7223044581086081,3.550065864056327e-05,0.4901680683271556,6.753604275696557e-05,0.7662918386674342,0.8986089752003098,0.0,-6.442701136108477e-05,3.2196537492747627e-07,0.0,1.000002231058377,4.525019818104076e-06,0.11680104117564379,-0.5216095421376528,-0.0002935572328574483,-0.3567644949260213,-0.0002935572328574483,1.000001144298582,0.0,-1.5457968207266135e-07,-0.07111995927434338,0.00023603292463131488,-0.0001073380090329589,0.0,0.8986134805774553
2.154,570.0,-0.013266435600636995,1.5752197990545777e-05,-0.0005442104420320187,1.6136880748811627e-05,-1.594443077565623e-05,-0.8065342231872794,7.910040175224971e-07,-2.802336036645329,-0.18374933664475132,0.0,0.4627999445104702,0.0,-0.27604147082561403,0.0,-6.395467942184396e-05,-0.2793498010075288,-0.0032996793106986316,1.6093149830598114e-05,3.873035533221721e-05,0.891578142770049,-1.816877010265413e-05,5.82296615025177e-07,-0.3913592479310165,0.0,-2.730750522477562e-06,1.7153813324922054e-07,0.0,0.0005525400465458694,-0.5827509232689824,0.0,1.2213969558020409e-05,1.509000091441776e-05,-1.7005108803802775e-07,-0.7271243810707906,3.6575928156760814e-05,0.5077846346597563,6.662874813911393e-05,0.7723510612068711,0.8828441300439718,0.0,-6.391683433494765e-05,4.5350001637501355e-07,0.0,1.0000026726846323,4.427128524474451e-06,0.11619893947888542,-0.5150601144417496,-0.00033395400965850487,-0.3482675025992412,-0.00033395400965850487,1.0000014353312638,0.0,-1.0690951735036589e-07,-0.07137419702533185,0.00024286052918589694,-0.00010743273245674823,0.0,0.8828486228205318
2.154,580.0,-0.01375071254934072,1.5892985032356822e-05,-0.0005610058693748963,1.6327529342636535e-05,-1.7403276002190177e-05,-0.7907953527087522,8.73365818230148e-07,-2.8197665277963795,-0.18828683215092223,0.0,0.47800744779163923,0.0,-0.2862350699125912,0.0,-8.719981987523594e-05,-0.2745823235385654,-0.0034148356803474678,1.6260676738511624e-05,3.83120610163762e-05,0.897495827603161,-1.7826140732898136e-05,5.666665899534446e-07,-0.3886190360112589,0.0,-2.695414513194428e-06,1.9510581741125583e-07,0.0,0.0006454483811486337,-0.5854184314235367,0.0,-2.14237755836572e-05,1.613574772862495e-05,-7.299887470270723e-08,-0.73180597028178,3.762676707488469e-05,0.5249506089966255,6.570850650638215e-05,0.7781352655988922,0.8676229062668008,0.0,-6.337175254566002e-05,5.805753455882981e-07,0.0,1.000003093308469,4.321103680517675e-06,0.11560421892729189,-0.5086628770335603,-0.0003607409295875329,-0.34012431645588126,-0.0003607409295875329,1.0000017089671898,0.0,-5.829611484148325e-08,-0.07179954662596408,0.0002496819439518174,-0.00010753624461903856,0.0,0.8676273485762075
2.154,590.0,-0.014242128473929461,1.5979544580244635e-05,-0.0005778503688511195,1.64662746795554e-05,-1.9120071181169208e-05,-0.7755577008721193,9.344799613812067e-07,-2.8366732865731663,-0.19276200750911482,0.0,0.49320710203104545,0.0,-0.29645272617022317,0.0,-0.00011633899653998054,-0.26994920563826197,-0.0035315183163426487,1.6382011557234272e-05,3.788444904198977e-05,0.9032467727145641,-1.754794405438117e-05,5.340721410921006e-07,-0.38595086094773473,0.0,-2.6610149620132915e-06,2.1656095908973137e-07,0.0,0.0007459586768185939,-0.5880071643244829,0.0,-6.51254814278449e-05,1.7211247868587138e-05,1.7229924448093477e-08,-0.7363554088382751,3.865152472553809e-05,0.541675499861442,6.478180333165481e-05,0.783655797997805,0.8529176592516033,0.0,-6.280011825603074e-05,7.020599693192479e-07,0.0,1.0000034908775925,4.207171772245882e-06,0.11501691946614503,-0.5024134280657523,-0.00037379317995537724,-0.33231389411108153,-0.00037379317995537724,1.0000019646520406,0.0,-9.846173235210215e-09,-0.07239103344807939,0.000256498946539508,-0.0001076474576034971,0.0,0.8529220172659225
2.154,600.0,-0.014740831188099426,1.6014592825317715e-05,-0.000594760919813392,1.6553752989389627e-05,-2.107676021925151e-05,-0.7607962931218966,9.734989578295997e-07,-2.8530775331713945,-0.19717414525716026,0.0,0.508390698675902,0.0,-0.3066884051607056,0.0,-0.00015086897175972688,-0.26544462226066623,-0.003649775327741404,1.6458399925170007e-05,3.744893155838846e-05,0.9088381972479643,-1.733130246586444e-05,4.856796300420427e-07,-0.38335147448967927,0.0,-2.628220633059595e-06,2.3574568457812536e-07,0.0,0.0008545840207590885,-0.5905207610600973,0.0,-0.00011802800545317368,1.831524730660708e-05,9.841690159784165e-08,-0.7407784488925518,3.964864659370534e-05,0.5579742259864311,6.385424178585619e-05,0.7889257701636586,0.8387025875808957,0.0,-6.220943280269315e-05,8.171284319438267e-07,0.0,1.0000038638685114,4.085651900697636e-06,0.11443696821404511,-0.4963074546938874,-0.0003732669964503774,-0.32481679262021407,-0.0003732669964503774,1.0000022020400368,0.0,3.749520403076798e-08,-0.07314064376659328,0.00026331461530529777,-0.00010776504516322346,0.0,0.8387068314630952
2.154,610.0,-0.015247012253147778,1.6001182274344213e-05,-0.0006117562932176023,1.6591296569016053e-05,-2.325347440463611e-05,-0.7464882433710194,9.90114713833793e-07,-2.868999522916428,-0.20152270848417478,0.0,0.5235505038115106,0.0,-0.3169364704359391,0.0,-0.00019024380853351714,-0.2610631364794753,-0.003769663833377311,1.6491545243195637e-05,3.700684403196226e-05,0.9142768412701212,-1.7172736934471363e-05,4.228357481305191e-07,-0.380817829381268,0.0,-2.59756267543719e-06,2.525540299102787e-07,0.0,0.0009719189909780364,-0.5929626934313664,0.0,-0.00017919162072427,1.9446422998455863e-05,1.6882353854169104e-07,-0.7450804508853448,4.061670251267435e-05,0.5738659660120102,6.293060952435098e-05,0.7939595931071882,0.8249535819684247,0.0,-6.160633817453981e-05,9.252232749221642e-07,0.0,1.0000042112227223,3.956947658494077e-06,0.11386420876280196,-0.4903407416021468,-0.00035955031619499725,-0.31761502460998514,-0.00035955031619499725,1.000002420975341,0.0,8.293766242301726e-08,-0.07403799616745138,0.00027013296907912757,-0.00010788754206484335,0.0,0.8249576857492522
2.154,620.0,-0.015760894840428807,1.5942602226846073e-05,-0.0006288562250611465,1.6580802586875926e-05,-2.5629279744700896e-05,-0.7326125227324137,9.844827360815558e-07,-2.884458601134238,-0.20580731536073935,0.0,0.5386792434155525,0.0,-0.32719165171793324,0.0,-0.00023389376752307785,-0.25679966509303165,-0.003891246969204129,1.6483512626298636e-05,3.65594429361565e-05,0.9195690080744383,-1.7068326896408936e-05,3.470134599895362e-07,-0.3783470611762506,0.0,-2.5694448199677465e-06,2.6692550669015337e-07,0.0,0.001098629085578906,-0.5953362690382159,0.0,-0.00024763294303247846,2.0603389156861025e-05,2.271510680856246e-07,-0.7492664193794433,4.155440607770492e-05,0.589373134007617,6.201494927332046e-05,0.7987725659094709,0.8116480888024117,0.0,-6.099663541551804e-05,1.026018297833531e-06,0.0,1.000004532286564,3.821536723104576e-06,0.1132984252745606,-0.48450917723581827,-0.0003332177022433469,-0.31069192890189284,-0.0003332177022433469,1.0000026214721902,0.0,1.25835830391931e-07,-0.07507093667996051,0.00027695865370379753,-0.00010801341982339779,0.0,0.8116520302031671
2.154,630.0,-0.016282722979002594,1.584229344053437e-05,-0.0006460807265948336,1.6524614664758006e-05,-2.8182801900869013e-05,-0.7191497532208111,9.57148930105996e-07,-2.899473251731662,-0.21002771713930643,0.0,0.553770088073954,0.0,-0.33744901596525245,0.0,-0.00028124107894635195,-0.2526494472782889,-0.0040145912888481065,1.6436643184858983e-05,3.610790495663174e-05,0.9247206027331007,-1.701384795337766e-05,2.597654804663864e-07,-0.3759364721978536,0.0,-2.5441552307886056e-06,2.788389673833639e-07,0.0,0.0012354395416495447,-0.5976446348348564,0.0,-0.00032235247122785636,2.178470469031765e-05,2.7249657123420724e-07,-0.753341035617705,4.2460626822310104e-05,0.6045204808037381,6.111063016215719e-05,0.8033805191947267,0.7987649866786516,0.0,-6.0385321851516106e-05,1.119383872936805e-06,0.0,1.0000048267553705,3.679959189740223e-06,0.11273936210317582,-0.4788087581476058,-0.0002949898615057773,-0.3040320540496953,-0.0002949898615057773,1.0000028036946487,0.0,1.6567774094106593e-07,-0.0762260581290533,0.00028379667445502867,-0.00010814114349786346,0.0,0.7987687468970006
2.154,640.0,-0.016812752181010773,1.5703775911329902e-05,-0.0006634495196800728,1.642541756050582e-05,-3.089273911861211e-05,-0.7060820245063165,9.089807291284114e-07,-2.914061140769926,-0.21418377926432747,0.0,0.5688166372895098,0.0,-0.347703941213502,0.0,-0.0003317128598585445,-0.24860801614082698,-0.004139764541789781,1.6353478597757048e-05,3.565332734940512e-05,0.9297371670891217,-1.7004888952233976e-05,1.6268483371813662e-07,-0.3735835173848062,0.0,-2.521879157765678e-06,2.8830686391510043e-07,0.0,0.0013831239747076993,-0.599890781157705,0.0,-0.0004023571972740226,2.298888141350658e-05,3.043077177726799e-07,-0.7573086869800354,4.333439652424587e-05,0.6193343167442398,6.0220417633842354e-05,0.8077995109141105,0.7862844745040911,0.0,-5.977664085908873e-05,1.2053548420382688e-06,0.0,1.0000050946222474,3.532805427587229e-06,0.11218673959450613,-0.4732355917980832,-0.0002456978229370282,-0.2976210533959155,-0.0002456978229370282,1.0000029679366504,0.0,2.020722870573817e-07,-0.0774891467576899,0.0002906521719173671,-0.0001082692133949315,0.0,0.786288037976556
2.154,650.0,-0.017351241394507128,1.5530588571063003e-05,-0.0006809815845196184,1.62861447413644e-05,-3.373827460698992e-05,-0.6933927317267425,8.411036352044209e-07,-2.92823915603516,-0.2182754652338585,0.0,0.5838129035078891,0.0,-0.3579520930193731,0.0,-0.00038475147230692894,-0.24467117297786958,-0.00426683380542266,1.6236695606366143e-05,3.519672917401275e-05,0.9346239114155274,-1.7036950255573072e-05,5.737192893135309e-08,-0.3712857917887579,0.0,-2.5027117582666996e-06,2.95369954765569e-07,0.0,0.001542493174827151,-0.6020775461935616,0.0,-0.0004866787884793184,2.4214392694054194e-05,3.2233791076895155e-07,-0.7611734935444484,4.4174910830997845e-05,0.6338418486169389,5.934654044776561e-05,0.8120455709401333,0.7741879699259694,0.0,-5.9174139315393626e-05,1.2841012826527116e-06,0.0,1.0000053361315755,3.3807040411813204e-06,0.11164026664801735,-0.4677858980944142,-0.0001862516649541796,-0.2914455904126057,-0.0001862516649541796,1.0000031146028154,0.0,2.3473634481678926e-07,-0.07884556080560493,0.0002975302379697715,-0.00010839619483232249,0.0,0.774191324077794
2.154,660.0,-0.017898446205179275,1.5326239663678814e-05,-0.0006986948066949203,1.610989827662276e-05,-3.669940010124366e-05,-0.6810664323722815,7.548437598010108e-07,-2.942023443385368,-0.22230282286979858,0.0,0.5987532959771137,0.0,-0.36818940330493355,0.0,-0.00043982262354166744,-0.2408349640552524,-0.004395863942373033,1.6089049841558582e-05,3.4739053186424e-05,0.9393857429877024,-1.710552509936414e-05,-5.4592470788641726e-08,-0.369041019512775,0.0,-2.4866706348282486e-06,3.0009248688695626e-07,0.0,0.0017143843139487734,-0.6042076208338705,0.0,-0.000574387856443491,2.5459682257066738e-05,3.2660307982267066e-07,-0.7649393319729081,4.498152722476404e-05,0.6480706218140379,5.849075380918027e-05,0.8161344903048537,0.7624580169923184,0.0,-5.858072902942796e-05,1.3559022532494055e-06,0.0,1.0000055517371913,3.224310352556478e-06,0.11109965055251954,-0.4624560099042489,-0.00011761356237704039,-0.28549325323204,-0.00011761356237704039,1.0000032441903686,0.0,2.634820271012852e-07,-0.08028054668331416,0.0003044357680356216,-0.00010852073852866967,0.0,0.7624611519829744
2.154,670.0,-0.018454613191115774,1.5094166574644064e-05,-0.000716605710728213,1.5899880248033397e-05,-3.9757162089205806e-05,-0.6690887203188003,6.516765853485116e-07,-2.9554294404754797,-0.22626597267737314,0.0,0.6136326045468145,0.0,-0.3784120513843165,0.0,-0.0004964215020141894,-0.23709565969360663,-0.004526916352042557,1.5913328265907968e-05,3.42811682234968e-05,0.9440272918212604,-1.720616592969344e-05,-1.7166902735796038e-07,-0.3668470439041827,0.0,-2.4737077755052713e-06,3.0255785766082603e-07,0.0,0.0018996507499385515,-0.6062835538491979,0.0,-0.0006646048161912796,2.6723172921664985e-05,3.173409630026258e-07,-0.7686098569472699,4.5753760189992986e-05,0.6620480579080659,5.76543980504225e-05,0.8200816506060928,0.7510782020800966,0.0,-5.7998749391690855e-05,1.4211225008089469e-06,0.0,1.0000057420650745,3.0642956860494327e-06,0.11056460454368072,-0.4572423727421053,-4.0774849146548784e-05,-0.2797524773964513,-4.0774849146548784e-05,1.000003357272374,0.0,2.8820439532043877e-07,-0.08177949883496095,0.0003113733455564734,-0.00010864159370023327,0.0,0.7510811105506995
2.154,680.0,-0.019019975325699854,1.4837703939568217e-05,-0.0007347292680517552,1.5659334743796884e-05,-4.2893841582361495e-05,-0.6574461151858064,5.331819062074579e-07,-2.968471908321944,-0.23016509800231982,0.0,0.6284459835031242,0.0,-0.3886164469531635,0.0,-0.0005540772269085158,-0.2334497354606982,-0.004660047984672286,1.571230944726526e-05,3.3823871946448995e-05,0.9485529338252733,-1.7334537543937033e-05,-2.9237698506991007e-07,-0.36470181883714614,0.0,-2.463720692574574e-06,3.028647470939887e-07,0.0,0.0020991525557169416,-0.6083077573134739,0.0,-0.0007565078127763031,2.8003275091364987e-05,2.94973404390856e-07,-0.7721885203775496,4.64912743049621e-05,0.6758010775658747,5.6838452578750084e-05,0.8239018890506601,0.7400330772404696,0.0,-5.74300292271251e-05,1.480192026520869e-06,0.0,1.0000059078803079,2.9013376322328737e-06,0.11003485347106923,-0.45214154379234883,4.3263247876353905e-05,-0.27421247596467996,4.3263247876353905e-05,1.000003454482405,0.0,3.088698504330284e-07,-0.08332816948401439,0.0003183471546656664,-0.00010875761554173583,0.0,0.7400357540677492
2.154,690.0,-0.01959474832062789,1.4560058932917904e-05,-0.0007530787681612293,1.539149944045376e-05,-4.609307750189048e-05,-0.6461259653174959,4.0100472454479983e-07,-2.9811649610587505,-0.23400043672388865,0.0,0.6431889355243975,0.0,-0.3987992148279569,0.0,-0.0006123558678328305,-0.2298938552735947,-0.0047953105867963065,1.5488730859858163e-05,3.3367893838182595e-05,0.952966811612093,-1.7486458754644287e-05,-4.153073079678473e-07,-0.36260340094080523,0.0,-2.456562638471243e-06,3.0112370014422987e-07,0.0,0.0023137478550485408,-0.6102825122078779,0.0,-0.000849338157271901,2.9298394862107312e-05,2.6007195617334966e-07,-0.7756785885963966,4.719387585374033e-05,0.6893557988801856,5.604358501638665e-05,0.8276093947223995,0.72930809020924,0.0,-5.687594642654742e-05,1.5335883479671145e-06,0.0,1.0000060500580217,2.736111386137297e-06,0.10951013790830243,-0.4471501904051232,0.00013350556565956418,-0.2688631762095496,0.00013350556565956418,1.000003536500695,0.0,3.2550534268007523e-07,-0.08491283431217288,0.0003253609171972871,-0.0001088677684368882,0.0,0.7293105322694035
2.154,700.0,-0.020179127802228813,1.4264292725943924e-05,-0.0007716657427472172,1.5099565766456522e-05,-4.9339942828081656e-05,-0.6351163628196319,2.568217554814396e-07,-2.993522094151735,-0.2377722742514718,0.0,0.6578572958323875,0.0,-0.40895718123455754,0.0,-0.0006708622675137492,-0.2264248562243947,-0.004932750148352077,1.524526242118067e-05,3.2913898370535516e-05,0.9572728531924155,-1.7657934163611595e-05,-5.391323582728986e-07,-0.3605499426472973,0.0,-2.45205184029358e-06,2.9745413236806955e-07,0.0,0.0025442850090689507,-0.6122099741377832,0.0,-0.0009424036738326582,3.060694164791566e-05,2.1332689675049137e-07,-0.7790831577418676,4.786150344575503e-05,0.7027373016362667,5.527019560807466e-05,0.8312176318957865,0.7188895204162645,0.0,-5.633748439245242e-05,1.5818212611595081e-06,0.0,1.000006169558015,2.569282193652727e-06,0.10899021699146605,-0.4422650881783389,0.00022897601383717529,-0.2636951622245504,0.00022897601383717529,1.0000036040417695,0.0,3.3818847720240394e-07,-0.08652041981728331,0.0003324178504158529,-0.00010897112597229286,0.0,0.7188917263610455
2.154,800.0,-0.026577385315030302,1.086348153518539e-05,-0.0009718983443641223,1.1476575929930208e-05,-8.216757415291313e-05,-0.5398880904420131,-1.4978215531148617e-06,-3.101195048071047,-0.2720853502236977,0.0,0.799729741571825,0.0,-0.5085969424599092,0.0,-0.0012089811715325007,-0.19591773323356346,-0.00643249407938523,1.2225947162827201e-05,2.858925713108015e-05,0.9951420781917071,-1.973084328562359e-05,-1.6000254582712796e-06,-0.3421392814219877,0.0,-2.5012620117478298e-06,1.830642804125031e-07,0.0,0.005894663074913496,-0.6292794697213798,0.0,-0.001781119508940939,4.4095677817018696e-05,-7.147910009785048e-07,-0.8090095549346179,5.267517654125156e-05,0.8315665635420972,4.8682349332562645e-05,0.864226040668427,0.6290288193136102,0.0,-5.183918836445764e-05,1.8949426084247773e-06,0.0,1.000006353019669,9.42059239540895e-07,0.10401665396541628,-0.3986208873190359,0.001285129602172608,-0.22029237786810757,0.001285129602172608,1.0000036468193807,0.0,2.856186488326754e-07,-0.10156439245940263,0.0004056939538468074,-0.00010949703073586909,0.0,0.6290288488998349
2.154,900.0,-0.033978386830586065,7.80020928399777e-06,-0.001197063102661002,7.983082330274174e-06,-0.00011293411302474378,-0.4661630454324363,-3.001305310408568e-06,-3.1864340663918016,-0.3005680897493644,0.0,0.9314815959804361,0.0,-0.6033988807848131,0.0,-0.001592567784881335,-0.1715181210325574,-0.008155972025646425,9.277023927139429e-06,2.4833330896103592e-05,1.025433040445873,-2.1028314501488006e-05,-1.9440295253545254e-06,-0.3267216918741988,0.0,-2.5669836238446847e-06,8.859911863236596e-09,0.0,0.01152867102523707,-0.6432702089085025,0.0,-0.002327672035971987,5.739861503226436e-05,-1.8963450761473196e-06,-0.8329154262978004,5.4538301688275915e-05,0.9603678367221408,4.377771501249042e-05,0.8963505876677639,0.5591364424598556,0.0,-4.857196687613725e-05,2.1933895940821514e-06,0.0,1.0000054056126497,-3.2650965848917265e-07,0.09940114525201128,-0.3627566918080018,0.002126438331238304,-0.18801271500300387,0.002126438331238304,1.0000030055451405,0.0,5.704119563384185e-08,-0.11055374176895102,0.0004832838618104047,-0.00010894649691087037,0.0,0.5591349795312284
2.154,1000.0,-0.04224370067449508,5.771483008685844e-06,-0.0014392824455966107,5.60269427742507e-06,-0.00014313447829999418,-0.408046648044596,-3.698748769313782e-06,-3.2558677838505217,-0.32383090631234746,0.0,1.0523904446481045,0.0,-0.6922708762788107,0.0,-0.0018679847478006923,-0.15164030346663065,-0.01006665983664383,7.184004820349242e-06,2.169698855481379e-05,1.0501145044729234,-2.0809021800839427e-05,-1.473336102091445e-06,-0.31341108267727047,0.0,-2.5132179048683135e-06,-1.4525333793035933e-07,0.0,0.019666416072681582,-0.6550547017019851,0.0,-0.0026583237040174556,6.95705824264495e-05,-2.7811390770874046e-06,-0.8523619722041526,5.424593475156157e-05,1.0936401052358935,3.9915288009049945e-05,0.9300866622177946,0.5032221812302022,0.0,-4.5846632243411556e-05,2.698912067725123e-06,0.0,1.0000040791131521,-1.0713858912253806e-06,0.09515132690415938,-0.33281335271456847,0.0025169244278043083,-0.16315602962193437,0.0025169244278043083,1.0000021529189824,0.0,-1.7655377705608646e-07,-0.11216693293526844,0.0005624218066578794,-0.00010740018378815837,0.0,0.5032199171661395
2.154,1100.0,-0.05115280539402664,4.791075103631815e-06,-0.0016884428456370145,4.465561958888469e-06,-0.0001765781486500563,-0.3613694882582419,-3.5842027913486095e-06,-3.3138082903636024,-0.34253364388650914,0.0,1.1626903326841969,0.0,-0.7748138984933376,0.0,-0.0021466003178003006,-0.13517702009820912,-0.012110755126053719,6.0597757401823015e-06,1.9106153776336974e-05,1.0705601768843263,-1.9246313177486567e-05,-3.871156434644893e-07,-0.3016343543860086,0.0,-2.310669707178666e-06,-2.432129083068397e-07,0.0,0.030190846788046816,-0.665151560787705,0.0,-0.0029662955496145243,8.010987220191065e-05,-3.187886868191678e-06,-0.8684442872637627,5.2536719461516594e-05,1.2299048782610158,3.6639884092163125e-05,0.9650307744870689,0.457474050108068,0.0,-4.322720263505895e-05,3.441327611054052e-06,0.0,1.0000027844800419,-1.3319405856506056e-06,0.09130660683691467,-0.30745913202664793,0.002482223370260144,-0.14348638748078774,0.002482223370260144,1.0000013306803701,0.0,-3.341154292503503e-07,-0.10816422801318859,0.0006398140640745915,-0.00010507276905930106,0.0,0.4574714812809348
2.154,1200.0,-0.06047784999007323,4.624127935846908e-06,-0.001935855290316469,4.341315282012987e-06,-0.00021650177762610676,-0.32313633029643307,-2.8822310894399283e-06,-3.363128057161446,-0.35732632613229126,0.0,1.2630703836788568,0.0,-0.8510522271811456,0.0,-0.0025271457772329748,-0.1213338216334222,-0.014234850510125477,5.736330344138245e-06,1.6953655142692495e-05,1.08775509510662,-1.6801965935164503e-05,1.052764692843755e-06,-0.29101579757711543,0.0,-1.9880233309042835e-06,-2.762575833893221e-07,0.0,0.042794349988477136,-0.6738950137366402,0.0,-0.0034257663362993024,8.883730108839853e-05,-3.1504638369150686e-06,-0.8819500852956437,4.997691215773711e-05,1.3658733774630687,3.369601099937377e-05,0.9999088295435358,0.41935064807995437,0.0,-4.055094262765634e-05,4.362042502013863e-06,0.0,1.0000017028452055,-1.2295503112176063e-06,0.08789322458629666,-0.28572417747739604,0.0021435896757764053,-0.12757353124630885,0.0021435896757764053,1.0000006332650146,0.0,-3.9836836384507273e-07,-0.10102485183421031,0.0007128394054644542,-0.0001021766287196597,0.0,0.4193480833013287
2.154,1300.0,-0.07001917183365144,4.995531407687919e-06,-0.0021752630144775695,4.910774969255953e-06,-0.00026480215668822686,-0.2911923764621283,-1.8595520429682462e-06,-3.4057953854884735,-0.36881226639480036,0.0,1.3543979723934993,0.0,-0.921252809549169,0.0,-0.0030737584692119226,-0.10953133641852016,-0.01639357087958964,5.9749614702217614e-06,1.5137547100177578e-05,1.102417395076131,-1.3937610154265182e-05,2.6195873140332992e-06,-0.2813048646423366,0.0,-1.5924958922598175e-06,-2.4900582354788327e-07,0.0,0.05709562213862028,-0.6815194798268657,0.0,-0.0041522886764986545,9.577247832423843e-05,-2.7864201673981895e-06,-0.8934541321287904,4.6963768761747455e-05,1.498391943914602,3.0957185021949234e-05,1.0334808100973978,0.38709248252201583,0.0,-3.7811384846172976e-05,5.3802379716364135e-06,0.0,1.0000008890421206,-8.963468828304052e-07,0.08491436040887693,-0.2668893026154502,0.001632272470452236,-0.11446114116079334,0.001632272470452236,1.0000000790976484,0.0,-3.828001138524612e-07,-0.09292379588942697,0.0007798219593121349,-9.88855271726517e-05,0.0,0.387090095891666
2.154,1400.0,-0.07961626627516535,5.6686783754958095e-06,-0.002402686888827812,5.881571182784533e-06,-0.00032215230517510337,-0.2639861832919055,-7.452705456900752e-07,-3.443199058118947,-0.37752933310253006,0.0,1.4375735982385043,0.0,-0.9858078780840208,0.0,-0.0038177316531285556,-0.09934142541762486,-0.018551452088841687,6.5550365441358865e-06,1.3573516293877138e-05,1.1150777247342498,-1.1017233901839869e-05,4.147541336513488e-06,-0.2723306559636982,0.0,-1.1696728868442025e-06,-1.712463784641689e-07,0.0,0.07271064782543657,-0.6882012569540642,0.0,-0.005204788569720166,0.00010104251991292242,-2.2256454703048115e-06,-0.9033807512859547,4.376190333803613e-05,1.6250864121572306,2.8367422941895774e-05,1.0648309276344359,0.35944273482439854,0.0,-3.506671589668448e-05,6.422705766334201e-06,0.0,1.0000003366976402,-4.450871758348676e-07,0.08235393048329305,-0.2504117341620053,0.0010569385383824422,-0.10348675402166088,0.0010569385383824422,0.9999996533699036,0.0,-3.110805010421786e-07,-0.08544791495933593,0.0008399102562303414,-9.533253995161344e-05,0.0,0.3594406143366857
2.154,1500.0,-0.08914695171460957,6.464851541431086e-06,-0.0026159228806251337,7.0242243867263635e-06,-0.0003883537728532494,-0.2403970853707431,2.9110757951406183e-07,-3.4763470271747634,-0.3839442332258076,0.0,1.513459350486134,0.0,-1.0451619095823697,0.0,-0.004766041050213118,-0.09044368866564721,-0.02068225663968206,7.301936662455042e-06,1.2196307519004994e-05,1.126133248498496,-8.293784386691326e-06,5.528220336391004e-06,-0.2639733283926038,0.0,-7.559398799637821e-07,-5.37823106116462e-08,0.0,0.08928877103642063,-0.6940796254113505,0.0,-0.006599773275944066,0.00010482331636415881,-1.5802100640623368e-06,-0.9120468554771164,4.0540794844329164e-05,1.7444273068217941,2.5905439194165675e-05,1.093394488113564,0.3354797170922693,0.0,-3.2389232594642004e-05,7.433395013587702e-06,0.0,1.0000000139342706,3.88700236392539e-08,0.0801833863075247,-0.23587504457381672,0.0004965869696604494,-0.09417793676866801,0.0004965869696604494,0.9999993302107159,0.0,-2.0697216970688988e-07,-0.07961963411022699,0.0008928555779914718,-9.161699825134392e-05,0.0,0.3354778993496213
